step,transaction_id,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,country,hour,isFraud
241,TXN0000241,PAYMENT,194.52,C2010921,493068.62,492874.1,M2157949,81773.39,153794.41,NG,9,0
242,TXN0000242,DEBIT,671.81,C8052503,496428.3,495756.49,C7282411,75129.11,136546.07,US,12,0
243,TXN0000243,CASH_OUT,1382.31,C3231198,59316.58,57934.270000000004,C6834610,145571.63,44538.04,KE,12,0
244,TXN0000244,PAYMENT,22.18,C1381435,231501.95,231479.77000000002,M6005700,106386.72,164672.09,MX,13,0
245,TXN0000245,PAYMENT,125.34,C6807596,137824.86,137699.52,M3602504,153097.99,6443.46,UA,23,0
246,TXN0000246,CASH_OUT,94.64,C1262492,103040.81,102946.17,C5037710,134404.73,174442.48,US,1,0
247,TXN0000247,PAYMENT,66.24,C1742169,219481.41,219415.17,M7748892,28027.12,198696.69,RU,1,0
248,TXN0000248,PAYMENT,8357.45,C6350316,118452.02,110094.57,M6379867,104250.21,82712.04,DE,21,0
249,TXN0000249,PAYMENT,550.02,C3938247,277925.33,277375.31,M8167236,188317.28,134268.5,US,11,0
250,TXN0000250,DEBIT,19.65,C6347476,204129.59,204109.94,C7984768,150883.22,94703.76,US,5,0
251,TXN0000251,DEBIT,1534.14,C6045519,402888.08,401353.94,C3421820,82535.5,83301.57,UA,17,0
252,TXN0000252,CASH_OUT,17056.94,C7516590,127497.82,110440.88,C5074489,169426.68,18492.8,US,2,0
253,TXN0000253,CASH_OUT,1929.33,C4195751,134230.79,132301.46000000002,C1864641,14556.87,160930.12,BR,19,0
254,TXN0000254,CASH_OUT,11.72,C4640933,104444.54,104432.81999999999,C9042900,3066.74,187431.95,UA,9,0
255,TXN0000255,CASH_IN,92.9,C2968239,457220.65,457127.75,C9034958,40902.63,183025.29,BR,22,0
256,TXN0000256,CASH_OUT,3083.51,C5748945,233125.23,230041.72,C7386444,102563.31,99455.46,BR,9,0
257,TXN0000257,PAYMENT,59.42,C8876742,457165.25,457105.83,M6372622,9143.09,172816.97,US,13,0
258,TXN0000258,CASH_OUT,594.45,C1272124,276655.78,276061.33,C5375063,30482.28,65973.06,CN,23,0
259,TXN0000259,TRANSFER,1152.02,C5122665,275321.27,274169.25,C9376888,164318.39,193301.65,KE,10,0
260,TXN0000260,CASH_OUT,38.33,C9230828,84116.82,84078.49,C8731427,109309.27,36809.55,GB,5,0
261,TXN0000261,DEBIT,217.23,C1985360,16911.88,16694.65,C9790328,9702.88,1276.76,DE,21,0
262,TXN0000262,PAYMENT,0.37,C4882808,353584.78,353584.41000000003,M2140312,91201.93,12090.02,US,16,0
263,TXN0000263,CASH_OUT,31.54,C9106820,7865.88,7834.34,C9184838,105883.53,54948.15,RU,13,1
264,TXN0000264,CASH_IN,147.65,C1287605,406578.61,406430.95999999996,C9425786,21403.29,19262.78,BR,5,0
265,TXN0000265,PAYMENT,20.17,C4220085,126209.1,126188.93000000001,M9832465,15803.85,191859.56,US,12,0
266,TXN0000266,TRANSFER,6404.93,C5080351,149987.32,143582.39,C4789255,171643.83,151917.17,DE,2,0
267,TXN0000267,PAYMENT,14.01,C7362994,276350.72,276336.70999999996,M7327855,140569.03,16537.22,US,0,0
268,TXN0000268,DEBIT,101.49,C6557798,447395.61,447294.12,C2599906,42283.41,173623.38,UA,7,0
269,TXN0000269,DEBIT,317.82,C8977571,23280.99,22963.170000000002,C5548220,179862.33,112701.97,US,8,0
270,TXN0000270,PAYMENT,4370.12,C6276177,480734.59,476364.47000000003,M1262699,164180.48,185774.99,CN,22,0
271,TXN0000271,PAYMENT,13.85,C5034453,338517.48,338503.63,M7528964,151121.85,27990.12,RU,12,0
272,TXN0000272,CASH_IN,2505.71,C2315798,372728.28,370222.57,C9401909,87417.65,167734.93,US,3,0
273,TXN0000273,TRANSFER,249.75,C7655572,14812.83,14563.08,C6475691,71162.24,188228.57,US,14,0
274,TXN0000274,TRANSFER,34.36,C7376562,386083.7,386049.34,C2437708,16407.6,30844.19,US,7,0
275,TXN0000275,CASH_OUT,616.59,C3588336,158339.11,157722.52,C7536772,88947.17,152269.3,US,0,0
276,TXN0000276,PAYMENT,364.35,C2464604,215489.76,215125.41,M4143912,81608.84,5252.38,RU,16,0
277,TXN0000277,TRANSFER,73.67,C2561359,431859.09,431785.42000000004,C6443037,16939.9,180227.21,US,13,0
278,TXN0000278,CASH_IN,281.35,C5072543,84791.46,84510.11,C9742683,53783.79,53681.36,US,4,0
279,TXN0000279,PAYMENT,113.22,C3805274,137980.94,137867.72,M8292657,72224.98,188844.46,US,2,0
280,TXN0000280,CASH_OUT,307.06,C9318184,228930.82,228623.76,C4280754,66443.44,124038.44,US,0,0
281,TXN0000281,DEBIT,919.9,C6528792,167368.11,166448.21,C8385715,194845.08,27224.89,GB,20,0
282,TXN0000282,TRANSFER,5837.36,C4369728,157091.64,151254.28000000003,C9036449,138991.55,98201.46,KE,10,0
283,TXN0000283,CASH_OUT,20.58,C5067204,188027.65,188007.07,C6467463,186413.43,39960.01,GB,12,0
284,TXN0000284,CASH_IN,17432.07,C4018677,476502.31,459070.24,C1451577,41929.68,159537.1,NG,22,0
285,TXN0000285,DEBIT,4.93,C2160289,336488.83,336483.9,C7864256,48404.23,131732.59,US,9,0
286,TXN0000286,CASH_OUT,180.63,C7324856,224533.36,224352.72999999998,C2240929,101322.53,184078.44,CN,18,0
287,TXN0000287,CASH_OUT,793.64,C1616817,350817.14,350023.5,C7031903,16996.39,153790.81,GB,19,0
288,TXN0000288,CASH_OUT,429.23,C6956059,323499.92,323070.69,C3790696,79923.55,150536.56,US,20,0
289,TXN0000289,CASH_IN,70.43,C8221845,5273.89,5203.46,C2777454,149370.61,111598.68,US,16,0
290,TXN0000290,CASH_OUT,161.38,C4708297,187059.78,186898.4,C8478923,100093.16,68993.48,NG,21,0
291,TXN0000291,PAYMENT,91.29,C2754047,207987.71,207896.41999999998,M5956530,166263.55,146030.14,KE,3,0
292,TXN0000292,TRANSFER,75.28,C6755703,392135.0,392059.72,C8639213,87633.19,139352.65,RU,11,0
293,TXN0000293,TRANSFER,1338.37,C6037595,405092.97,403754.6,C1749657,135427.87,32870.82,US,10,0
294,TXN0000294,CASH_IN,499.71,C5092180,87226.62,86726.90999999999,C9656941,85273.88,92410.83,US,17,0
295,TXN0000295,DEBIT,61.2,C4094587,320239.44,320178.24,C4127053,147477.67,176619.47,NG,0,0
296,TXN0000296,TRANSFER,1479.12,C8206700,2225.02,745.9000000000001,C7523581,161745.96,12512.75,US,8,0
297,TXN0000297,PAYMENT,452.41,C4136665,162992.46,162540.05,M7136988,134140.29,97896.8,NG,8,0
298,TXN0000298,CASH_IN,1243.55,C6258048,305654.21,304410.66000000003,C7520284,70396.98,91572.12,CN,11,0
299,TXN0000299,PAYMENT,862.0,C5990296,336055.04,335193.04,M2421902,61076.0,36608.9,US,7,0
300,TXN0000300,CASH_OUT,46.62,C9570219,209119.55,209072.93,C7517332,97334.04,107475.85,US,12,0
301,TXN0000301,CASH_IN,79.81,C3906397,244821.01,244741.2,C3799538,168397.04,123882.0,US,10,0
302,TXN0000302,DEBIT,1090.71,C1160783,68267.36,67176.65,C9130388,101087.6,98993.97,GB,17,0
303,TXN0000303,CASH_OUT,829.43,C7973121,244349.76,243520.33000000002,C8446596,44105.9,6539.02,US,0,0
304,TXN0000304,PAYMENT,234.67,C5843084,390370.1,390135.43,M3822078,109945.24,22642.2,CN,15,0
305,TXN0000305,PAYMENT,309.41,C7154919,380002.07,379692.66000000003,M1698108,197955.15,20483.29,NG,6,0
306,TXN0000306,DEBIT,3150.54,C5152891,437404.92,434254.38,C5994727,69715.4,163345.72,US,8,0
307,TXN0000307,TRANSFER,74.95,C2969410,104939.08,104864.13,C4975295,142150.79,126554.13,MX,22,0
308,TXN0000308,PAYMENT,730.84,C3335975,406764.93,406034.08999999997,M4466502,70163.1,56217.0,GB,18,0
309,TXN0000309,CASH_OUT,163.3,C6430006,144666.62,144503.32,C5909595,135859.86,19045.03,US,16,0
310,TXN0000310,CASH_IN,158.32,C7905438,496243.11,496084.79,C1994652,140285.31,26538.17,DE,4,0
311,TXN0000311,PAYMENT,2202.95,C6403886,380736.79,378533.83999999997,M5153279,28434.33,126480.4,BR,15,0
312,TXN0000312,CASH_OUT,1275.17,C7294347,37758.14,36482.97,C8583162,149960.48,138940.72,GB,2,0
313,TXN0000313,DEBIT,1245.16,C8628527,163644.64,162399.48,C9188027,18628.33,194430.06,US,23,0
314,TXN0000314,CASH_OUT,3330.77,C7009980,397838.96,394508.19,C2062512,98942.99,64573.03,US,13,0
315,TXN0000315,PAYMENT,255.19,C3191007,394151.83,393896.64,M9142618,9188.59,125235.9,UA,1,0
316,TXN0000316,DEBIT,957.1,C1273155,464716.44,463759.34,C3084353,135.19,191606.35,US,14,0
317,TXN0000317,PAYMENT,131.56,C3213134,79488.73,79357.17,M6064462,18668.0,72087.08,UA,8,0
318,TXN0000318,PAYMENT,467.94,C3777050,198170.78,197702.84,M1868846,151046.43,85846.19,US,22,0
319,TXN0000319,PAYMENT,188.62,C2596917,106710.59,106521.97,M1018225,45238.17,135996.55,US,18,0
320,TXN0000320,PAYMENT,297.08,C6764217,494077.45,493780.37,M3023227,95540.05,45789.37,NG,4,0
321,TXN0000321,PAYMENT,804.57,C2718442,156675.74,155871.16999999998,M2731434,76544.21,162673.58,UA,4,0
322,TXN0000322,DEBIT,47.63,C3396676,265254.14,265206.51,C2147756,32823.31,70237.54,US,20,0
323,TXN0000323,PAYMENT,16071.05,C3539636,308038.01,291966.96,M7907345,17337.61,20093.02,NG,6,0
324,TXN0000324,DEBIT,32.72,C7442986,481624.36,481591.64,C6897789,49557.27,128924.11,US,4,0
325,TXN0000325,PAYMENT,21.58,C5780177,423946.05,423924.47,M1450038,41089.14,121385.37,BR,9,0
326,TXN0000326,PAYMENT,2480.52,C7572491,323084.89,320604.37,M5958372,98977.54,22548.73,GB,7,0
327,TXN0000327,TRANSFER,1191.93,C2191383,444362.26,443170.33,C9863176,26396.58,172162.8,US,11,0
328,TXN0000328,CASH_OUT,852.56,C7130603,381362.97,380510.41,C3898604,13506.51,52437.06,KE,2,1
329,TXN0000329,PAYMENT,859.79,C2014499,253305.3,252445.50999999998,M7676912,153422.0,84715.05,CN,16,0
330,TXN0000330,TRANSFER,238.77,C3561552,41798.54,41559.770000000004,C5655136,31075.43,65350.06,US,6,0
331,TXN0000331,CASH_OUT,40.67,C2109227,349337.94,349297.27,C6203780,17242.56,86896.72,MX,7,0
332,TXN0000332,TRANSFER,284.75,C1923227,333039.79,332755.04,C6189026,141580.12,140299.92,BR,5,0
333,TXN0000333,PAYMENT,63.16,C6816746,258611.42,258548.26,M9774573,33392.59,25386.12,DE,8,0
334,TXN0000334,DEBIT,1720.28,C5509119,385715.15,383994.87,C2980663,54396.12,12774.4,US,13,0
335,TXN0000335,CASH_OUT,182.34,C2293020,227598.89,227416.55000000002,C9323974,33376.28,31462.0,US,15,0
336,TXN0000336,DEBIT,46.95,C2934976,370389.98,370343.02999999997,C4831990,48910.29,94352.92,US,0,0
337,TXN0000337,TRANSFER,128.67,C3518002,465580.04,465451.37,C4002466,142804.16,131140.66,DE,17,0
338,TXN0000338,PAYMENT,558.84,C5165165,457927.38,457368.54,M7983626,114307.19,23880.19,US,2,0
339,TXN0000339,CASH_OUT,79.25,C1883692,111592.53,111513.28,C4008898,13785.29,93018.84,RU,1,0
340,TXN0000340,PAYMENT,47.26,C6212643,43192.76,43145.5,M6491198,40134.23,112761.35,NG,11,0
341,TXN0000341,TRANSFER,398.37,C5069884,184136.81,183738.44,C8783398,109311.85,159194.71,KE,6,0
342,TXN0000342,PAYMENT,399.39,C7879264,116498.87,116099.48,M1401147,175439.72,190198.05,US,22,0
343,TXN0000343,PAYMENT,88.78,C7312844,51974.51,51885.73,M6159172,83963.17,192237.01,RU,7,0
344,TXN0000344,CASH_IN,95.39,C3388630,46513.32,46417.93,C5694689,82611.36,179115.59,UA,16,0
345,TXN0000345,TRANSFER,389.2,C2424426,252713.88,252324.68,C2603516,113564.15,86996.58,CN,12,0
346,TXN0000346,CASH_IN,13.52,C4972370,130495.47,130481.95,C5893511,140145.12,147070.57,US,12,0
347,TXN0000347,TRANSFER,14.66,C5562662,37343.72,37329.06,C4919346,21131.55,89913.35,US,18,0
348,TXN0000348,TRANSFER,58.15,C3025626,179143.72,179085.57,C9991321,53001.59,23982.71,GB,14,0
349,TXN0000349,PAYMENT,159.67,C6103880,107510.39,107350.72,M1676621,18242.58,49643.76,DE,4,0
350,TXN0000350,TRANSFER,455.69,C9614423,338591.69,338136.0,C1821255,80878.45,90440.23,US,5,0
351,TXN0000351,CASH_OUT,4678.4,C5191831,231021.62,226343.22,C2589226,12333.84,156192.0,GB,4,0
352,TXN0000352,PAYMENT,1360.11,C4324120,186119.87,184759.76,M7720647,16807.88,117223.75,CN,20,0
353,TXN0000353,CASH_IN,177.7,C2258076,498580.71,498403.01,C1365746,88686.26,25758.31,US,20,0
354,TXN0000354,CASH_IN,235.56,C6562484,21348.16,21112.6,C3055673,184826.35,86631.28,NG,5,0
355,TXN0000355,CASH_OUT,32.95,C9323619,191364.72,191331.77,C1494630,37430.22,55970.91,NG,11,0
356,TXN0000356,DEBIT,235.8,C1581321,323639.2,323403.4,C5123584,95806.19,17544.31,RU,17,0
357,TXN0000357,TRANSFER,137.37,C8033593,321326.26,321188.89,C4346346,160433.62,158969.25,GB,7,0
358,TXN0000358,CASH_IN,466.58,C7024901,272258.9,271792.32,C9047769,100478.65,77676.25,RU,18,0
359,TXN0000359,PAYMENT,46.78,C6349877,14651.73,14604.949999999999,M4674549,11718.25,198306.26,GB,8,0
360,TXN0000360,CASH_OUT,691.38,C4905100,50067.17,49375.79,C3678059,158247.44,147412.03,BR,8,0
361,TXN0000361,DEBIT,5247.35,C4681115,177402.32,172154.97,C7516648,35220.07,118503.9,DE,5,0
362,TXN0000362,DEBIT,196.86,C7019382,351726.44,351529.58,C1473227,112721.3,112621.78,US,18,0
363,TXN0000363,PAYMENT,546.44,C9258194,87778.38,87231.94,M6185050,46524.67,43761.79,US,1,0
364,TXN0000364,CASH_OUT,972.91,C1011467,458948.09,457975.18000000005,C6565572,35491.97,160484.89,US,4,0
365,TXN0000365,DEBIT,109.68,C1999183,73856.01,73746.33,C1367637,154873.3,169296.18,MX,4,0
366,TXN0000366,DEBIT,383.06,C2216878,352269.0,351885.94,C7267813,20206.43,60353.03,BR,18,0
367,TXN0000367,PAYMENT,250.93,C3642476,395921.26,395670.33,M8329435,63456.68,141436.58,KE,20,0
368,TXN0000368,CASH_OUT,297.48,C6986539,332765.83,332468.35000000003,C4745298,137699.69,25469.67,GB,12,0
369,TXN0000369,CASH_OUT,52.14,C7569981,91040.88,90988.74,C1543292,113110.05,187337.56,US,19,0
370,TXN0000370,PAYMENT,256.99,C2305378,173405.06,173148.07,M4992909,177064.05,17745.2,US,20,0
371,TXN0000371,CASH_OUT,662.48,C6632941,5697.81,5035.33,C8493206,51331.59,21606.92,US,22,0
372,TXN0000372,PAYMENT,4457.25,C7474950,366292.25,361835.0,M8352113,98616.4,75742.51,KE,13,0
373,TXN0000373,CASH_OUT,1666.6,C2701688,394365.0,392698.4,C9044494,90257.48,159838.91,CN,21,0
374,TXN0000374,PAYMENT,18148.89,C1336852,130563.85,112414.96,M6347182,34021.04,75091.58,US,10,0
375,TXN0000375,CASH_OUT,52.74,C2562037,297015.27,296962.53,C6669869,86264.67,130727.04,CN,15,0
376,TXN0000376,CASH_OUT,1400.58,C8284673,26777.87,25377.29,C3635764,110822.49,185114.72,US,6,0
377,TXN0000377,CASH_OUT,353.08,C5723173,118774.14,118421.06,C5989554,98189.66,10900.97,US,18,0
378,TXN0000378,PAYMENT,19528.02,C2470159,411948.65,392420.63,M5941719,39934.96,5147.14,CN,15,0
379,TXN0000379,PAYMENT,48.59,C5895783,236785.33,236736.74,M2374659,94188.89,178975.5,US,12,0
380,TXN0000380,PAYMENT,45.63,C7501626,185510.26,185464.63,M4101792,89155.05,52659.19,US,5,0
381,TXN0000381,TRANSFER,73.79,C4795715,282123.29,282049.5,C5505722,17141.46,68758.28,US,22,0
382,TXN0000382,CASH_OUT,3.5,C4817030,420398.58,420395.08,C2023137,137413.59,187272.29,GB,13,0
383,TXN0000383,CASH_OUT,85.5,C4953417,149426.05,149340.55,C8990355,114243.99,103363.48,US,22,0
384,TXN0000384,CASH_OUT,53.61,C3473761,474627.41,474573.8,C3017994,161692.14,25237.2,NG,5,0
385,TXN0000385,TRANSFER,330.56,C8304686,498634.61,498304.05,C4387643,182160.9,182834.79,CN,19,0
386,TXN0000386,PAYMENT,484.69,C7511223,276027.1,275542.41,M7666510,91631.44,174693.25,DE,16,0
387,TXN0000387,DEBIT,10428.96,C9767135,56259.42,45830.46,C8039616,117586.83,151675.48,US,18,0
388,TXN0000388,CASH_IN,1637.37,C2772258,392872.82,391235.45,C2694338,175578.71,52827.33,DE,11,0
389,TXN0000389,CASH_OUT,77.18,C8936405,86099.86,86022.68000000001,C1628569,138732.25,7756.51,NG,19,0
390,TXN0000390,DEBIT,40.58,C6561547,24645.49,24604.91,C4985919,179406.27,4046.58,NG,8,0
391,TXN0000391,DEBIT,654.48,C6084418,140173.33,139518.84999999998,C6216863,136970.41,194499.33,RU,22,0
392,TXN0000392,PAYMENT,17.45,C6041225,387015.45,386998.0,M8434162,83354.55,129110.96,US,23,0
393,TXN0000393,PAYMENT,9536.84,C4546544,370472.4,360935.56,M7831185,164203.48,103053.94,MX,11,0
394,TXN0000394,PAYMENT,2588.62,C6219779,201692.57,199103.95,M9502613,175866.52,5789.63,GB,16,0
395,TXN0000395,PAYMENT,95.74,C4367636,124745.13,124649.39,M1966829,140926.79,54795.5,NG,11,0
396,TXN0000396,DEBIT,7.95,C9474614,317704.9,317696.95,C7659586,48387.62,97757.35,US,0,0
397,TXN0000397,TRANSFER,3669.26,C8962169,172124.5,168455.24,C6867997,137770.11,57013.88,DE,8,0
398,TXN0000398,TRANSFER,194.59,C3733132,428555.59,428361.0,C4595669,130317.47,102656.25,BR,21,0
399,TXN0000399,DEBIT,2909.2,C1149283,455757.72,452848.51999999996,C8954031,160172.96,44754.01,BR,19,0
400,TXN0000400,CASH_OUT,10.09,C6124763,211903.4,211893.31,C5620085,43641.81,60429.02,US,11,0
401,TXN0000401,CASH_OUT,73.79,C7663113,3673.79,3600.0,C2716512,118754.51,56535.38,KE,11,0
402,TXN0000402,CASH_OUT,247.27,C9082229,168141.83,167894.56,C2071008,52229.38,142218.76,US,10,0
403,TXN0000403,DEBIT,268.8,C6012883,74964.65,74695.84999999999,C4160157,161085.96,160472.75,GB,1,0
404,TXN0000404,CASH_OUT,99.47,C6361758,360641.6,360542.13,C3347627,83713.14,77654.98,BR,9,0
405,TXN0000405,PAYMENT,850.39,C4186247,363274.94,362424.55,M6757387,127662.72,95147.04,US,17,0
406,TXN0000406,CASH_IN,28.93,C7014583,150097.41,150068.48,C9511330,175298.96,36227.17,US,21,0
407,TXN0000407,PAYMENT,184.06,C3146546,362593.32,362409.26,M5339457,189384.68,179918.23,RU,5,0
408,TXN0000408,CASH_OUT,311.25,C4728795,111663.96,111352.71,C6960666,66263.43,52111.85,DE,13,0
409,TXN0000409,PAYMENT,684.63,C2976045,26838.48,26153.85,M8894293,188860.2,14243.15,CN,18,0
410,TXN0000410,DEBIT,1015.59,C9396617,433748.88,432733.29,C3010177,82621.45,174169.83,US,9,0
411,TXN0000411,PAYMENT,25.81,C4360419,204595.92,204570.11000000002,M6749046,28644.83,172478.79,CN,14,0
412,TXN0000412,PAYMENT,11.38,C2355791,166314.72,166303.34,M9180249,126899.79,942.7,KE,10,0
413,TXN0000413,PAYMENT,3150.62,C3828735,244788.55,241637.93,M3658100,25881.19,86742.28,GB,2,0
414,TXN0000414,TRANSFER,475.62,C8197852,191658.21,191182.59,C9009447,190013.72,178401.28,US,6,0
415,TXN0000415,DEBIT,54.76,C9909268,8958.06,8903.3,C4197346,49764.62,138704.95,US,23,0
416,TXN0000416,TRANSFER,5444.19,C3163099,191775.24,186331.05,C2723158,9143.67,189692.68,CN,5,0
417,TXN0000417,TRANSFER,308.39,C9728991,168917.58,168609.18999999997,C9793234,180276.76,71850.18,UA,4,0
418,TXN0000418,PAYMENT,2587.88,C7767788,114209.14,111621.26,M1320859,42238.05,4382.65,MX,4,0
419,TXN0000419,CASH_OUT,280.07,C3066315,355555.05,355274.98,C7150383,51157.83,106946.69,GB,12,0
420,TXN0000420,PAYMENT,15085.6,C1804641,326783.81,311698.21,M2813842,23157.97,88862.86,US,22,0
421,TXN0000421,PAYMENT,8190.1,C5240244,350934.11,342744.01,M8959049,126062.27,60223.29,US,21,0
422,TXN0000422,CASH_OUT,148.72,C9729340,311398.89,311250.17000000004,C5529464,20982.85,143753.24,MX,13,0
423,TXN0000423,PAYMENT,1708.11,C2912813,248869.53,247161.42,M2782809,166299.76,194623.94,CN,8,0
424,TXN0000424,TRANSFER,889.58,C7874568,80186.8,79297.22,C5955170,96132.79,46901.05,RU,6,0
425,TXN0000425,PAYMENT,3779.18,C2493219,417616.08,413836.9,M2852723,189889.2,155905.24,BR,4,0
426,TXN0000426,PAYMENT,35.52,C2699372,322168.4,322132.88,M5293157,52825.0,10016.04,NG,9,0
427,TXN0000427,DEBIT,964.98,C1661769,180107.33,179142.34999999998,C5874908,147708.04,18999.69,BR,13,0
428,TXN0000428,DEBIT,2032.15,C1769891,425999.36,423967.20999999996,C1162274,65732.17,178905.52,BR,5,0
429,TXN0000429,CASH_IN,7.26,C5501484,186311.08,186303.81999999998,C2559464,80155.5,192461.99,US,3,0
430,TXN0000430,PAYMENT,22.95,C7471232,399949.55,399926.6,M9023619,22611.31,139233.97,BR,5,0
431,TXN0000431,PAYMENT,4.14,C3674211,208013.86,208009.71999999997,M2740017,135678.63,36252.11,CN,18,0
432,TXN0000432,TRANSFER,142.76,C7016291,431287.89,431145.13,C1483456,26131.07,184079.6,DE,23,0
433,TXN0000433,PAYMENT,1027.71,C7900204,22986.16,21958.45,M8393515,2472.04,173666.45,US,10,0
434,TXN0000434,CASH_OUT,4937.99,C4757843,259549.84,254611.85,C6675742,132342.65,49715.4,BR,19,0
435,TXN0000435,TRANSFER,283.78,C7457158,419516.51,419232.73,C3494007,128679.74,31385.47,RU,19,0
436,TXN0000436,DEBIT,6356.49,C9318729,37432.62,31076.130000000005,C3775016,66178.97,55631.43,RU,7,0
437,TXN0000437,CASH_OUT,15.48,C7352484,408551.65,408536.17000000004,C7765865,89619.72,171317.84,US,14,0
438,TXN0000438,TRANSFER,8.11,C2991570,372619.48,372611.37,C9344540,111426.2,33.94,US,12,0
439,TXN0000439,PAYMENT,218.96,C6110305,281166.29,280947.32999999996,M9528492,190071.03,72668.5,BR,14,0
440,TXN0000440,PAYMENT,527.49,C4739945,165986.31,165458.82,M8624573,94626.74,131433.44,GB,19,0
441,TXN0000441,CASH_OUT,229.2,C2912994,379659.98,379430.77999999997,C2634721,126732.24,159982.54,US,10,0
442,TXN0000442,CASH_OUT,3.92,C7272839,22889.05,22885.13,C2783791,148502.18,81842.15,US,4,0
443,TXN0000443,PAYMENT,204.74,C4287016,60372.9,60168.16,M4146456,91409.2,156284.08,DE,6,0
444,TXN0000444,CASH_OUT,18.01,C2808009,23250.18,23232.170000000002,C7953658,154429.03,90100.92,CN,21,0
445,TXN0000445,CASH_OUT,933.88,C9459031,481927.38,480993.5,C3258817,187061.66,167763.22,US,23,0
446,TXN0000446,TRANSFER,509.38,C9528410,345908.86,345399.48,C3972963,131504.36,121232.15,US,4,0
447,TXN0000447,TRANSFER,37.35,C7453568,489750.38,489713.03,C8024028,192718.71,194098.33,UA,7,0
448,TXN0000448,TRANSFER,87.55,C3237608,206372.74,206285.19,C3318275,168614.89,109561.19,MX,23,0
449,TXN0000449,TRANSFER,29.42,C4646403,104856.35,104826.93000000001,C4370359,134474.74,196267.1,MX,21,0
450,TXN0000450,CASH_OUT,215.86,C3983202,271245.74,271029.88,C9453929,70447.56,96073.98,CN,22,0
451,TXN0000451,CASH_OUT,1652.9,C8004117,142963.99,141311.09,C9957402,5054.43,29065.34,DE,0,0
452,TXN0000452,CASH_OUT,34.07,C4353806,375092.51,375058.44,C5479152,29285.68,12406.56,US,9,0
453,TXN0000453,DEBIT,670.55,C4422567,179341.22,178670.67,C1542011,173607.07,147898.5,NG,19,0
454,TXN0000454,DEBIT,84.73,C7524435,255461.15,255376.41999999998,C4986190,57527.73,132898.71,GB,22,0
455,TXN0000455,CASH_IN,50.11,C7502088,478350.99,478300.88,C7988821,193166.64,10760.44,KE,10,0
456,TXN0000456,CASH_OUT,197.54,C4407238,414991.74,414794.2,C8433377,73548.22,117677.07,UA,22,0
457,TXN0000457,CASH_OUT,30.86,C4296204,147088.86,147058.0,C4246352,192495.05,147015.9,US,21,0
458,TXN0000458,PAYMENT,80.86,C1681729,139556.12,139475.26,M8189168,116797.21,51003.23,US,5,0
459,TXN0000459,TRANSFER,22.29,C3597208,76851.69,76829.40000000001,C1670091,125073.33,168628.0,US,1,0
460,TXN0000460,TRANSFER,12449.68,C7007679,392015.72,379566.04,C2222736,104121.26,157251.65,US,7,0
461,TXN0000461,PAYMENT,262.57,C7768215,174701.48,174438.91,M2542590,66376.7,72159.56,UA,21,0
462,TXN0000462,PAYMENT,60.37,C9900294,498315.54,498255.17,M8966781,1760.74,133787.69,DE,20,0
463,TXN0000463,TRANSFER,375.39,C5090740,341275.68,340900.29,C1669029,108047.46,56565.8,US,3,0
464,TXN0000464,CASH_IN,195.46,C7290752,401408.37,401212.91,C9628674,59286.79,130305.64,NG,1,0
465,TXN0000465,TRANSFER,157.29,C2381527,83697.4,83540.11,C2609881,125386.62,42156.29,KE,17,0
466,TXN0000466,CASH_OUT,835.75,C4576485,417832.54,416996.79,C8117053,148275.01,87047.55,US,22,0
467,TXN0000467,DEBIT,1113.22,C2209981,11876.47,10763.25,C3579573,17504.18,10853.61,MX,1,0
468,TXN0000468,DEBIT,84.69,C2181822,455493.29,455408.6,C4819259,126043.45,86605.01,NG,14,0
469,TXN0000469,PAYMENT,77.35,C2984841,2949.46,2872.11,M9973031,151192.12,117121.6,MX,2,0
470,TXN0000470,CASH_OUT,141.16,C2217848,464023.88,463882.72000000003,C7001212,17301.04,153054.85,US,21,0
471,TXN0000471,TRANSFER,2.45,C7628900,236993.84,236991.38999999998,C1517059,159354.09,169893.49,RU,4,0
